Title,Company,Description
Sr. Business Intelligence Engineer - Logistics,Amazon EU SARL (UK Branch),"MBA/MS in Engineering, Statistics, Computer Science, Operations Research, Business Analytics, Information Systems or related field.
7+ years of relevant work experience in a role requiring application of analytic skills to integrate data into operational planning or advanced degree.
Advanced knowledge of SQL and ETL jobs.
Advanced understanding and experience working with data warehousing, data quality.
Recent experience applying visualization tools such as interactive GIS visualization and processing systems, Tableau, Qlik View to data elements.
Recent experience implementing basic software solutions to automate data source, visualization and/or data modeling application.
Customer focus and professional demeanor.
Organizational skill and an operations mindset.
An ability and interest in working in a fast-paced and rapidly-changing environment.
Ability to understand operations at a detailed, practical level and to think big / strategically
A work ethic based on a strong desire to exceed expectations.
Interpersonal skills, including written and oral communication skills.

Sr Business Intelligence - Amazon Logistics:

Have you ever ordered a product on Amazon and when that box with the smile arrived you wondered how it got to you so fast? Have you wondered where it came from and how much it cost Amazon to deliver it to you? If so, the WW Amazon Logistics, Last Mile team is for you. We manage the delivery of tens of millions of products every week to Amazon’s customers, achieving on-time delivery in a cost-effective manner to deliver a smile for our customers.

Amazon Logistics is looking for a customer focused, analytically and technically skilled Business Intelligence Engineer to drive effective performance measurement and management, innovation and execution in last mile delivery. This position will be responsible for leading a BIE team building out analysis and visualization tools and processes’ to support our growing Amazon Logistics business in Europe and World-Wide.

The successful candidate will be able to effectively retrieve, integrate, visualize and present critical data to improve the efficiency of the package delivery network, and enable efficient management of a large global logistics system. This individual will work with technical and business teams to optimize planning, execution, process improvement and track progress against goals. This role requires an individual with excellent analytical abilities as well as outstanding business acumen and comfort with technical teams and systems. The successful candidate will be a self-starter comfortable with ambiguity, with strong attention to detail, and enjoy working with large scale of data.

Core Job Responsibilities include:
Partner with internal stakeholders across multiple teams, gathering requirements and delivering complete solutions
Partner with Data Engineering and Software Development Engineers to prioritize and define AMZL data and BI development needs
Work with in-house scientists, global supply chain, transportation and logistics teams to identify new BI capabilities and projects
Conduct deep dive investigations into operations execution and business problems, identify opportunities, and lead or support implementation (role varies by opportunity).
Analyse and visualize large scale geo-spatial logistics and transaction data to determine user behavior or delivery process problems, and output solid analysis report with recommendation.
Serve as liaison between the WW Planning and Analytics team and the operations business teams to achieve the goal of providing actionable insights into current delivery performance, and ad hoc investigations into future improvements or innovations. This will require data gathering and manipulation, synthesis and modeling, problem solving, and communication of insights and recommendations.
Develop queries and visualizations for ad-hoc requests and projects, as well as ongoing reporting.

MBA or quantitative graduate degree in Engineering, Statistics, Computer Science, Operations Research, Business Analytics, Information Systems or related field.
Project Management experience and/or Tech product management experience
Proven track record of delivering projects within scope, time, budget and quality
10+ years of relevant work experience building end to end solutions to performance measurement and process improvement in a transportation, logistics or supply chain setting.
Demonstrated excellence in working with operations teams.

Amazon.com is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age"
Senior Software Developer,Vodafone,"Description
Senior Back-End Developer- Commercial IoT
London
Do you want to be part of the Commercial IoT team?

Our purpose at Vodafone is to connect for a better future. At Vodafone Group, we partner with our local markets to drive consistency and earn customer loyalty across 20 countries for over 600 million customers. We are restless and passionate about creating a better future for all. We are always open to new things, and curious to create solutions that our customers will love. We are constantly learning to innovate the way we operate, set our global standards and to deliver on our strategy. Our ambition is to improve 1 billion lives and half our environmental impact by 2025. It’s up to each of us to make this happen. Ready?

The commercial team drives all consumer-facing products, services & innovation. If you are part of the team, the future is in your hands. Our products help build a Digital Society that’s hyper-connected. In that society, inclusion is key - we want everyone to have access to technology, not just the fortunate few. This ranges from Consumer IoT solutions for the home, price plans for girls in India, and data offerings that suit all streaming needs. You build the Vodafone our customers see and experience every day. The team is broad; you could be working within brand, commercial management, consumer services, terminals, M-Pesa or customer experience operations. What links us all together is that we think big, take risks, keep the best and learn from the rest. Do you?
We created V by Vodafone 2 years ago with a mission to pioneer a new way of connecting customers to the world of Internet of Things. Now, we are revolutionising the playing field in Consumer Internet of Things.

You will
Develop software for a continuously growing platform in a explorative space of IoT for consumers
Create and design infrastructure based on state of the art cloud infrastructure
Design architecture that is simple, scalelable, secure and serves the needs of our customers
Set quality standards
Shape how you work and what you work on in collaboration with a great team

It would be nice if you have…
Broad experience and skills in the area of IT and/or Telecommunications and/or IoT
Experience in working with cloud infrastructure and native cloud services (AWS, GCP, Azure)
Experience in designing and developing microservice-based solutions

You must have…
A strong communicator: You are humble but opinionated and can serve as an intellectual sparring partner. You are also friendly (or at least an extroverted introvert)
Deep knowledge of software development projects and delivery in agile environments.
Deep experience in software development with Java and/or Python
Education: You have work which speaks for itself, whether you are self-taught or have school credentials
A quality focus: You understand what it means to write SOLID, well tested code
Passion: You love working with code

#groupresourcing
Job Responsibilities
Designs and develops code, writes and executes unit and integration tests, and supports testing of deliverables against user and technical story acceptance tests;
Designs and develops micro-services in Digital Agility Layer supporting specific commercial requirements and customer journeys;
Builds performance driven websites/user interfaces with an understanding of network traffic, HTTP requests and other performance focused enhancements;
Tests and deploys developed micro-services to relevant environments using available CI/CD tools;
Understands / uses RESTful APIs and JSON;
Coordinates with relevant stakeholders inside and outside the squad to clarify commercial requirements and ensure the correct high-quality outcome;
Estimates user and technical stories to help inform and prioritize backlog;
Develops and executes unit and integration tests and supports testing against user and technical story acceptance tests;
Suggests improvements to user stories and design;
Manages technical debt as part of daily activities;
Maintains coding standards;
Troubleshoots, maintains and optimizes released micro-services based on defined allocation of ownership;
Skills
MicroServices and APIs
Data Analytics and Insights
Agile
Coding
Continuous Integration and Delivery (CI/CD)
Security
Architecture and Design
Software Engineering"
Lead Data Analyst,Datatech Analytics,"Lead Data Analyst - Negotiable Salary – Plus benefits – London

This role would include managing customer data to the highest standard whilst driving income generation and customer relationships to gain a better understanding of the audience. The new Audience Research & Data team uses audience intelligence and data to inform strategy and planning across this unique organisation.

Role & Responsibilities.
Lead the process of designing and developing data mining and analytics.
Segment, analyse and interpret data.
Provide data-driven insights and modelling
Lead the development and refining of data-led segmentation models
Work with other teams to encourage adoption of advanced analytics insights.
Provide analytical support to campaign managers
Brief and manage external data
Create, agree and implement a set of customer data governance standards and processes.
Work with other stakeholders to specify the business requirements
Build capabilities for in-house data management,

Experience & Skills Required
Educated to degree level in a relevant discipline.
Possess advanced skills in SQL 2016.
Have advanced analytical skills and knowledge of modelling methods
Display a track record of success in using customer data and analytics
Demonstrable experience of interpreting data and extracting the relevant insights.
Strong knowledge of data presentation, interpretation and visualisation
Be able to provide reporting and analysis in a marketing environment.
Experience of implementing new analytics capability
Experience of, including setting up and monitoring key performance indicators
Excellent written and verbal communication skills, with the ability to collaborate constructively with a variety of stakeholders
Evidence of implementing and managing customer data segmentation


If you fit the above job description, please contact Roisin McCarthy on
Show phone number
or email her on rmccarthy@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme."
Test Lead - Racing (Gaming Background Needed),NaturalMotion,"At NaturalMotion, we make games that wow people. We innovate to create experiences that previously were impossible and that would not exist without us. We take pride in making titles that reach a large audience and in creating communities that last. In 2018, NaturalMotion Studios were named one of the Best Places to Work in the UK games industry by gamesindustry.biz.
As Test Lead - Racing, you’ll already have confidence in your core skills whilst being aware of what you don’t know yet. A strong sense of personal belief is important, supported by work samples, references, and lessons learned on the way.
Job Purpose
You will have a key role in ensuring quality throughout the project with respect to the testers under your leadership, and you will also work with on and external partners to achieve the highest possible quality standards. You will be deeply integrated with the development team and QA teams on that basis and be a key voice for ensuring the highest quality standards that our players deserve.
Key Roles & Responsibilities:
Line management responsibility of multiple QA Engineers working with feature teams at your location; providing support, mentoring and along with Project QA Lead, suggesting potential growth or learning opportunities to ensure continuous improvement, and championing a collaborative, inclusive team environment
Resolve performance issues with direct reports where necessary, working with Project QA Lead / QA Manager if required
Plan and estimate QA effort required to test required changes or areas being developed, making sure that effort is aligned with the Project QA Lead where necessary
Ensuring established QA quality practices are adhered to, informing Project QA Lead of any risks or blocking issues which need to be addressed or mitigated
Reporting QA progress on specific areas to production and the Project QA Lead, informing them of risks.
Liaising with vendor test lead for Live QA, assigning tasks, monitoring progress and resolving issues or queries (where required)
Reviewing all reported bugs are of consistent quality and contain all required information to ensure timely resolution
Ensure that all team members follow a best practice, proactive philosophy to ensure timely, high quality delivery
Responsible for updating and adding to departmental Confluence pages, in order to ensure that the team has easy access to all information required to complete required testing
Improve overall knowledge of the project(s) over time, understanding the relationship being the client and server elements, along with third party plugins, systems etc, and passing knowledge to the wider QA team, being hands on where necessary
Researching and identifying potential opportunities in tools, automation to enhance and improve test process
Supporting the QA Project Lead where required due to illness or absence.

Requirements:
Bachelor’s degree educated with a relevant degree and/or equivalent experience (1-4 years or more) as a Senior QA Engineer or Test Lead
Prior experience of testing on a live service title, on mobile or other platforms (at least 1 project pre and post launch)
Prior experience as a line manager or supervisor of one or more QA Engineers
Clear, concise written and verbal communicator both with internal and external staff
Have a prior background or experience in testing of some or all the following technical areas: game design, art, graphics, data/analytics, performance, networking, security, platform compliance, agile testing
Has prior experience with non-functional testing (such as performance, scalability, load testing, compatibility etc) in order to enhance functional test coverage
Strong working knowledge of test tools and reporting, such as JIRA, TestRail, GameBench etc and have an understanding on how to use such tools to ensure comprehensive test coverage
Extensive experience collaborating with offsite and/or outsource QA teams, ideally at a development studio
Exposure to industry standard editor tools (such as Unity, Unreal)
Exposure to source control systems (such as Git, SVN, Perforce)
Excellent communication skills in both written and spoken English
Passion for racing, free to play mobile or console games!

What do we offer?
Competitive salary, discretionary annual bonus scheme and Zynga stock allowance
Contributory pension scheme
25 days holiday, plus public holidays and Christmas shutdown
Private medical care and healthcare cash plan
Life insurance and critical illness insurance
Discounted gym membership and free weekly yoga class
Flexible working hours
Free fruit, snacks & soft drinks provided daily, as well as free lunch on Fridays
Annual season ticket loan and cycle to work scheme
Summer and Christmas parties and Happy Hour every Friday
NaturalMotion is an equal opportunity employer. Employment decisions are made without regard to race, national origin, ancestry, sex, gender identity or expression, sexual orientation, age, religion, pregnancy, marital status or veteran status."
Senior Software Engineer/SRE - Market Data,Bloomberg,"Apply Now
Site Reliability Engineers in Market Data at Bloomberg fill the mission-critical role of ensuring our complex, real-time enterprise product is healthy, automated, observable, and designed for reliability. We work at enormous scale - billions of financial ticks are being processed every day - and we ingest, enrich, and deliver it to clients within milliseconds. Our clients have extremely high expectations around latency, correctness, and availability in order to react quickly and place market-moving trades.
We'll trust you to:
Apply your expertise to analyze and improve the reliability and performance of our market data pipeline
Design, develop, and deploy applications that maintain a healthy production environment. We are accountable for monitoring, observability, intelligent alerting, incident response, change management, capacity planning, provisioning, configuration, and orchestration
Support services throughout their lifecycle, working with component teams for system design consulting, shared component development, and release reviews
Participate in a support escalation rotation during working hours only - we have a follow-the-sun model for global 24x7 coverage
You'll need to have:
Excellent Python skills
Experience working on large-scale projects in an OO language (i.e. C++/Java)
Familiarity with design and implementation of large scale distributed systems
Strong interpersonal communication skills and ability to work well in a collaborative environment
A persevering attitude to challenge the status quo
We'd love to see:
Applied SRE experience
Working knowledge of data streaming and analytics platforms
Market Data industry exposure or knowledge


Interview process:
We believe interviewing is a two way street. It's a way for us to get to know you and your skills, and also a way for you to learn more about the team, our technical challenges, and what you'd be working on. The content of each interview round will be tailored to the role and your background, but the general framework can be found here: https://www.bloomberg.com/careers/technology/engineering/software-engineering-experienced-hire/ We want to ensure you can put your best foot forward throughout the process, so if you have any questions or need any accommodations to be successful, please let us know!
You can check out more about how we work and what it means to be an SRE at Bloomberg in our blog post: https://www.techatbloomberg.com/blog/bloomberg-bets-big-on-sres/
Apply Now"
"Senior Commercial and Marketing Analyst, Cardiac and Vascula...",Medtronic,"Careers that Change Lives

The lifesaving work of medical professionals inspires us. Through partnerships with medical communities around the globe, we create advances in medical devices, supplies products to improve lives. From reducing surgery time to accelerating healing, our breakthrough solutions are a vital part of daily healthcare delivery. Through progressive thinking and cutting-edge technologies, Medtronic is well positioned to lead the way in today's rapidly changing healthcare industry. As a global, $28+ billion healthcare products leader, we deliver outstanding results and innovative solutions for challenging problems.

A Day in the Life
Partner with the Cardiac and Vascular Solutions (CVG) Commercial Manager and CVG SAMs on generating sales and health economic data to support key account strategies.
Analyse and identify trends using market share reports such as Eucomed and IHMT. To communicate these trends to relevant business partners to help them explain performance and develop strategies.
Partner the Commercial Manager in creating CVG cross business deals
Provide support to Commercial Manager to create and further develop pricing strategies within the operating model.
Work with Commercial Manager to expand and continually develop value-added schemes such as MedPoints.
Act as a point of contact for HST to support requests and queries.
Maintains analytical systems and catalogues, verifies the accuracy of the data, and acts as a liaison to the business and procurement customers
Co-travel as necessary with the sales team with data analytical tools and information to demonstrate tangible value to commercial customers.
Sales & Collaboration
Support decision making in terms of analysing the marketing model, market analytics, margins (ASP Trends) and product mix to support forecasting for the management team.
Support cross business commercial offers including creating the template and deal analysis.
Work with the new analytics team to monitoring the performance of rebate / Medpoints based proposals and communicating progress and outcomes to relevant partners.
Consult the Commercial Manager, Marketing Managers and Business Managers and work with finance and pricing to ensure robust commercial decisions are made.
Marketing and Business Development
Take ownership of analysing the external and internal market share date, identifying trends and communicating these to relevant partners for further explanation and analysis.
To support the Commercial and Marketing team with specific data mining requests for new business development opportunities.
Must Haves
Degree or equivalent work experience
Ability to work independently under limited supervision to determine and develop approach to solutions.
Very high standard of Microsoft particularly excel
Proven strong communications skills
Practical knowledge of project management.
Excellent organizational skills and ability to work under pressure
Desire to provide excellent customer service
Good understanding of NHS procurement model
Nice to haves
Understanding of CVG product portfolio
Experience of working in a finance function
Experience of working with Private companies and NHS
Experience in a large multinational company
Your Answer
Is this the position you were waiting for? Then please apply directly via the apply button!

About Medtronic

Together, we can change healthcare worldwide. At Medtronic, we push the limits of what technology, therapies and services can do to help alleviate pain, restore health and extend life.
We challenge ourselves and each other to make tomorrow better than yesterday. It is what makes this an exciting and rewarding place to be. We want to accelerate and advance our ability to create meaningful innovations - but we will only succeed with the right people on our team.

Let’s work together to address universal healthcare needs and improve patients’ lives. Help us shape the future.

Founded in 1949 as a medical repair company, we're now among the world's largest medical technology, services and solutions companies, employing more than 86,000 people worldwide, serving physicians, hospitals and patients in over 155 countries.
Whatever your specialty or ambitions, you can make a difference at Medtronic - both in the lives of others and your own career. Join us in our commitment to take healthcare Further, Together."
Marketing Effectiveness- Senior Analyst,Virgin Media,"Function:
Market Research/Intelligence
Closing Date:
31/07/2020
Location: Reading or Hammersmith or Manchester
As we enter one of the most exciting times in our history we are looking for a Marketing Effectiveness Senior Analyst that oozes our Virgin values and embraces the on-going ways of working within Liberty Global.
Why Virgin Media? We are the future. We understand our people, their lifestyles and we support them no matter what. We LOVE being different, thinking outside the box and being the best we can be, all the time.
What will you be doing?
As the Effectiveness Senior Analyst you will be responsible for supporting the Effectiveness function of the team, working on multiple statistical projects to address key business questions. You will work alongside other Effectiveness Managers, Research Managers, and stakeholders across multiple business functions as well as external analytics consultancies and media agencies
Key Accountabilities:
Assist the wider team with collecting, processing and interrogating data for insights & econometrics and automating processes where possible to improve project efficiency
Liaise with stakeholders across marketing, sales and commercial functions to: gather key questions for insights & econometrics projects, obtain context for results, and ensure that the recommendations of the modelling are implemented successfully into future plans
Use tools provided by partner agency to run marketing scenarios and optimisations for stakeholders to assist with quarterly and annual planning; recommend efficiency gains within plans and inform of sales and revenue impacts of different scenarios
Work with partner agencies to ensure that models are built to the highest standards using consistent techniques that can be applied to other projects
Responsible for creating and maintaining data reports and dashboards for the Marketing Strategy & Effectiveness team as well as the wider marketing function using a range of data sources such as Adobe, SQL and statistical outputs
Lead on ad hoc projects to answer key questions that cannot be addressed within the econometrics framework. This will include data analysis, trend analysis and A/B testing using a variety of programmes such as Python, SQL, Excel and R
Are you right for the role?
So it’s the moment of truth, right? What are we looking for in the successful candidate?
Highly numerate experience in an analytical field
Self-motivated and results orientated individual with excellent numeracy and analytical skills
Understanding of the basics of econometric model construction and interpretation is key, as well as showing an aptitude to learn new skills and techniques quickly in a fast-paced environment
Pro-active and able to work across multiple functions and departments
Experience of Planning and forecasting
Presentation and communication of insight
Strong T-SQL, R, Python, Aginity or experience in equivalent relational data technologies
Experience of Anaplan would be beneficial
Advanced Excel with experience of business modelling an advantage
Virgin Media is part of Liberty Global, the world’s biggest cable company. We are delivering the biggest investment in the UK’s digital infrastructure for over a decade. Through four multi-award-winning services - Virgin Fibre, Virgin TV, Virgin Mobile and Virgin Phone - we help people access technology to build connections that really matter.
We are dedicated to nurturing an engaged workforce that represents the diversity of our customers and communities.
Our benefits are your reward for being brilliant. They’re pretty darn spectacular. Just like our people. We’ve put together a package to help you love what you do, at work and at play. You will get 25 days holiday and your birthday off each year, we provide a company funded Medical Plan as well as a Pension Plan where we will match every pound you put in, up to 10%. What's more you'll also benefit from discounts across Virgin Media products and Virgin brands and many other perks on top.
Come and be a part of something special. Join us!"
Senior Data Scientist - Product,Datatech Analytics,"Data Scientist – Product - £Competitive Salary – Plus Benefits – London - J10892

This data science team is looking for a very talented Data Scientist to utilise machine learning, advanced analytical and statistical techniques. You could be enjoying great imaginative benefits whilst working across an extensive portfolio of businesses and brands to orchestrate the delivery of customer experiences on a both local and global scale.
You will get involved in solving problems and creating new innovative solutions by using some of the latest technology and approaches.

Role & Responsibilities
Improve business operations and enhance value for the company.
Enable the adoption of algorithms across the website.
Develop, maintain and support the ranking and recommendation algorithms used on the company website.
Directly drive conversion and gross profit for the company.
Perform A/B test design, implementation and analysis on the website.
Identify anomalous behaviour and occurrences prior to loss events.
Conduct research and development activities.
Discover, develop prototypes and proof of concepts.
Look for opportunities for insights/datasets/models/code to be used across other functions across the organisation.
Partner with data engineering teams to improve data.

Experience & Skills Required
Degree qualified in quantitative field such as Computer Science, Mathematics, Statistics, Machine Learning / AI
Good experience in an analytical/algorithm/data/software development role.
Good SQL/data manipulation skills a must.
Experience with statistics/machine learning packages such as Spark MLlib, Python,
R etc.
Scripting/programming languages a plus
Knowledge of test design, implementation and evaluation, with website A/B testing experience advantageous.
Real world experience with Internet scale data on a Hadoop or similar platform highly preferred.

If you fit the above job description, please contact Teresa Cheeseman or email her on teresa.cheeseman@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme.

Datatech is one of the UK’s leading recruitment agencies in the field of analytics and host of the critically acclaimed event, Women in Data UK. For more information visit our website: www.datatech.org.uk"
"Senior Business Analyst, Global Shipping",Amazon UK Services Ltd.,"High level of proficiency in Excel (PowerPivot, PowerQuery)
Experience in Supply Chain
Excellent discretion, judgment, and executive presence
Meets/exceeds Amazon’s leadership principles requirements for this role
Meets/exceeds Amazon’s functional/technical depth and complexity for this role
A Bachelor of Science degree in Engineering, Statistics, Computer Science, Mathematics, Supply Chain, or a related field
6+ years of relevant experience in business, data, or statistical analysis
Experience with SQL, data warehousing, statistical analysis tools, Microsoft Excel, and data visualization tools such as Tableau.

Global Shipping team merges professional expertise, experience in international transportation and customs brokerage, innovation in supply-chain design and management, and world-class operations in order to digitize cross-border transactions. Our globally based teams of Product, Program, and Supply Chain Managers, Strategists, Analysts, and Sales and Operations Managers are building a global network that improves speed, reduces costs, and brings selection closer to Customers..
Our team is seeking experienced professionals to join our Global Shipping team providing business insights and deep dives that will determine our product designs, segment focus and shape our value proposition to our customers. Qualified candidates will bring their technical expertise and have the ability to directly impact the building of new tools, services, and distribution structures across Amazon’s growing footprint. The insights and analysis enabled by this role will deliver unprecedented selection while innovating beyond established supply chain norms. The right candidate will thrive in a fast-paced, ambiguous environment with interactions across a wide variety of e-commerce topics, and will demonstrate competence in multiple fields and skill sets.
As a Senior Business Analyst, this role will be part of a broader business analyst team, responsible for providing insights and business support for our European product and business teams.
As a Senior Business Analyst, you will serve as the subject matter expert on presenting data in an informative and actionable way and in a way that facilitates productive, cross-functional dialogue, especially between operators and key leadership. You will help to build and define the strategy for the Business Insights team and its projects. You will help build analytical models, develop new techniques to process large data sets, apply statistical testing methods, address quantitative problems, build dashboards that enable leaders to better understand their business data, assess functional business performance, and develop targeted, scalable action plans. As an experienced data expert, you will also be responsible for coaching and mentoring junior members within the team. You will be responsible for designing and implementing tangible insights, business metrics, measurement systems that guide operations, projects, and programs roadmaps. You will have an opportunity to publish findings, updates, and data driven recommendations to Senior Leadership. You will hold a highly visible role that requires interaction with leaders across operations.

Major responsibilities:

Design and execute analytic projects in collaboration with business, product, data engineering, finance, and other specialists
Build data visualization reports and tools for self-service consumption of data
Analyze and extract relevant information from large amounts of both structured and unstructured data to help automate and optimize key processes
Define the business problem and solution approach autonomously with limited guidance
Analyze and validate data to ensure high data quality and reliable insights
Partner with data engineering teams to improve data assets, quality, metrics and insights
Proactively identify opportunity areas for deep dive investigations and future program development
Write concise documents communicating results to stakeholders and visualize data to drive decision making

An advanced technical or business degree (MS or MBA)
8+ years of relevant experience in a business analyst, data analyst, or statistical analysis role
Understanding of data modeling
Strong background in statistics methodology, applications to business problems, and big data
Experience in scripting languages (Python) for parsing and data analysis
Experience with one or more of the statistical modeling languages/ toolboxes (R, SAS)
Ability to apply statistical techniques (i.e. hypothesis testing, control groups)

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
Lead Commercial Analyst,Harnham,"Lead Commercial Analyst
London
Up to £60,000
An amazing hospitality brand with a focus on wellness and uniqueness are looking for a passionate, curious and technically savvy Lead Analyst. You will work in an innovative environment that is fast-paced. You will conduct sophisticated analysis on big data, look at where customers land online and help deliver commercial impact and influence senior stakeholders. This is a fantastic role for a senior analyst seeking to progress their analytics career in a multi-million £ tech company.
Lead Analyst
You will use your commercial knowledge to help drive business insights
Work on commercial analytics and revenue projects as well as forecasting
You will take ownership of projects and work with board-level stakeholders
You will work on ad-hoc projects and use their wide range of data sources to provide deep-dive insights
Mentor and manage junior analysts
Act as a team lead and second in command to the Head of Analytics
You don't have to tick all of the boxes but some of the following would be relevant:
Commercial experience of SQL coding
Ideally experience with R or Python
Commercial outlook with a focus on driving business change
Ability to influence senior stakeholders
Ideally you will have hands-on experience with big data
Experience within customer insight and presenting senior stakeholders
Salary and Benefits
The successful candidate can expect to earn up to £60,000 plus benefits."
Senior Product Analyst,Harnham,"SENIOR PRODUCT ANALYST
LONDON
£50,000- £70,000 +BENEFITS
THE COMPANY
An exciting role working for a technology-driven online business who are in a growth stage. You will report directly into the Data Director and be part of creating the data direction. The aim of this position is to build the data pipeline and start implementing advanced analytics.
THE ROLE
As a Senior Product Analyst, you will in a growing analytics function. Some of your main responsibilities will be:
Analyse customer data to provide insights on customer personalisation.
Build statistical models, focusing on customer segmentation projects.
Build and manage key stakeholder relationships and expectations.
Share analytical results in a commercial manner, with the ability to visualise insights with impact.
Work to build the data pipeline.
YOUR SKILLS AND EXPERIENCE
A successful Senior Product Analyst will have:
Degree level or higher in a STEM subject.
Excellent interpersonal and communication skills, able to proactively network across functions and influence at all levels.
Expert in a range of statistical and programming software; SQL and visualisation
Experience having built advanced models in Python or R is essential.
Experience building out a data pipeline would be ideal.
THE BENEFITS
A salary of up to £70,000.
Comprehensive benefits package.
Lots of ownership of projects.
HOW TO APPLY
Please register your interest by sending your CV to Lydia via the apply link on this page."
