Title,Company,Description
Junior Operations Manager,Revolut,"ABOUT THE TEAM
Revolut does Operations differently. The team sits at the core of Revolut, working with departments across the business to help solve issues and create effective, scalable solutions.
Operations has been responsible for major milestones like launching Premium and building our banking infrastructure, as well as saving millions of pounds for the business.
Working in Operations at Revolut will give you exposure to a range of different verticals, where you will deep dive into the fundamentals of each business area you work on. This gives you breadth and depth of experience unrivalled in almost any other job and offers you the chance to have a huge impact on Revolut’s success.

ABOUT THE ROLE
You will identify market opportunities and define product vision and strategy
You will develop a product which will have a great network effect
You will understand customer needs and gather product requirements
Working closely with operations to ensure operational KPI’s are met throughout the lifecycle of a product.
Coordinating resources, creating project timelines, to ensure on-time delivery in high quality.
As a result, your and your team's work will make a difference to millions of people across the world!

WHAT SKILLS YOU'LL NEED
You are extremely competitive and have a track record of being number 1 in several different areas
You are a hyper-logical thinker and have a very strong attention to details
You have graduated with at least a 2:1 in a engineering/mathematics/physics degree & have 1+ years of work experience in a fast-paced environment (start-up / strategy consulting / investment banking)
You can break complex problems into smaller ones and enjoy working with data
You are fully proficient in SQL/Python or R
You are curious by nature and interested in making an impact
You can demonstrate through various projects you have been involved that
You can make a good business case and convince people to help you execute

A little about us…When Revolut was founded in 2015, we had a vision to build a sustainable, digital alternative to traditional big banks. Our mission now is to help our customers improve their financial health, empower them to have more control, and promote financial cohesion across the communities in which we operate. Launching into 2020 with 10 million Personal customers and over a quarter of a million Business customers only reinforced our belief in the vast need across the world for better financial services. As our customer base has boomed in the last year, we’ve expanded our team to match that growth. We started 2019 with several hundred employees; we closed it out with 2000.

What we’re looking for…Revolut is being scaled up by people all around the world who share our vision. We’re looking for people who align with our four core values: we Never Settle, we Get It Done because we Think Deeper and we’re Stronger Together. You’re the kind of person who wants to join a community of forward-thinking people, all personally and professionally invested in Revolut’s mission. You thrive in a collaborative space where everyone’s learning from each other, and learning fast. We believe in empowering our Revoluters in their work, giving them autonomy and ownership of what they do. We want everyone at Revolut to own their story and their successes - working with us means you’re not just another cog in the machine.

THE BENEFITS
Competitive salary
Biannual equity bonuses
All the latest tech you need
Skip the commute and work from home once a week
Roll with a free Revolut Metal subscription
Pension plan
Private health insurance
Start the day properly with fresh fruit and cereals
Stay refreshed: get juice, tea, coffee and soft drinks on tap
Rest up with 29 days’ holiday per year"
Junior Data Protection Analyst - Customer Support,Green Network Energy Ltd,"Location: East Croydon
Role: Full-time
Hours: 40 hours per week
Start Date: Immediate
COMPANY
Green Network Energy is a new independent energy and gas supplier in the UK for domestic and business customer.
The company is part of an Italian Group Green Network Spa based in Rome since 2003. Today is a top 10 Independent energy company in Europe with annual revenues of over €2billion.
As a company with big ambitions to grow, we are looking to recruit new talent to be part of our journey.
ROLE
This role offers an excellent opportunity to work in an exciting and growing energy supply company, where you will be integral part of our Customer service team! Your role will be to support the team with all data protection related queries and tasks and you will work closely with our Data Protection Adviser. Ideally, you will be a driven and engaged individual, who is motivated by challenges. You will also have a good level of knowledge of the energy industry. '
RESPONSIBILITIES
· Logging and tracking all data protection related queries;
· Conducting research and following legal and regulatory updates related to data protection- in the UK, EU and globally);
· Handling data subject requests, particularly data deletion and access requests, ensuring relevant processes are always followed.
· Supporting incident reporting and data breach investigations;
· Supporting the completion of privacy risk assessments, including data inventories; records of processing activities; privacy assessments; DPIAs;
· Keeping all data protection related documentation up to date;
Help identifying risks, requirements to improve existing practices relevant to data protection;
Supporting the delivery of data protection trainings to all staff;
Supporting the Data Protection Adviser and the CIO on data protection and information security related tasks, where required;
Supporting Customer care team with their day-to-day activities, when necessary.
*
SKILLS & EXPERIENCE
A good understanding of UK and EU Data Protection laws, in particular the Data Protection Act 2018 and the GDPR;
Relevant experience in a similar role, preferably in the energy sector;
Excellent organisational, time management and communication skills;
Eager to learn;
Able to manage and work to strict deadlines;
Excellent verbal and written skills with the ability to show attention to detail;
· Conflict resolution and strong communications skills;
Innovate, create solutions, and engage with colleagues and customers in a friendly professional way.
BENEFITS
· Competitive Salary
· Complementary hot drinks (coffee machines everywhere!)
· Game Area (table tennis and foosball table)
· Employee Preferred Tariff if you become our Customer (discounted gas and electricity bills)
· Discounts for gym
· Employee Cash Plan
GNE is a diverse and inclusive employer. We celebrate diversity. We are committed to build a team that reflects a wide variety of skills, background, and cultures. No applicant will be treated less favourably on the grounds of their sex, marital or civil partnership status, race, nationality or ethnic origin, disability, sexual orientation, gender identity, gender reassignment, pregnancy, maternity, age, religion or belief. Applicants may be subject to a basic Disclosure and Barring Service check and at least two independent references.
Job Type: Full-time"
Graduate Computer Scientist Internship,Inspiring Interns,"Information on the company
Our client is an insights, analytics and consultancy business in the very exciting field of advertising technology.

Their website scanning technology and insights tools allows their clients to; understand how their website and their ad technologies are performing, identify privacy issues, improve website performance, boost advertising revenue and reduce compliance risk.

A global business in one of the hottest topics in advertising -as there is a strong need for more accountability and transparency in the industry.

This is a 3 month Developer internship, paying £25k per annum designed to convert to a permanent graduate position.
The role and responsibilities:
We’re a small start-up, experiencing some really high growth and we’re looking for a recent graduate to come on board as a backend developer - it’s a fantastic role for a graduate where you can expect to up-skill fast and be involved in multiple areas outside of your immediate remit.
Day to day responsibilities of the role include:
Main focus on coding and debugging of the back end code
Updating and improving current backend scripts to support more business use cases
Data migration, transformation, and scripting
Integration of user-facing elements developed on the front-end with server side logic
Using our website scanning tool to capture data that will feed into our Big Data environment
Learning how to use analytics and Big Data tools (Tableau and Google Big Query in particular)
Working closely with the Co-founders and will get the opportunity to understand the inner workings of a start-up
The ideal candidates’ skills and qualifications:
A degree in Computer Science
Worked with JavaScript. C++ & Python
The ability to quickly grasp and understand new business systems
Analytical mindset that enjoys problem solving. Look for solutions, not problems
Ability to manage conflicting priorities and meet deadlines
Attention to detail is a key skill
Demonstrate a high degree of initiative and take ownership of tasks
Proactive self-starter who demonstrates a desire to go above what is expected.
Able to thrive on working in a fast paced, start-up environment
Our business is built on the foundation of being Humble, Hungry & Hardworking. These are the key attributes that we are looking for.


What are the perks of working at this company?
We’re a young and fast-growing start-up so there are real opportunities to learn and contribute to the development of the technology
You have the opportunity to join a Globally recognised start-up (Icom Global Data Start-up Challenge finalist – 2019)
We’re at the heart of driving transparency in digital advertising and the data and insights that the successful candidate will see will enable them to get an unparalleled understanding of what is happening in this multi-billion-pound industry
You will get to work with globally recognised brands and clients that are based in other markets (CNN, Haymarket, IDG, DC Thomson to name just a few of our clients)
You will also get to work very closely with the Co-founders and learn from our combined 30+ years of experience.
This is a fantastic opportunity for the right candidate to expand their analytical skills, gain international client-facing experience and develop an understanding of global market dynamics in the digital advertising industry.
* No cover letters, please just submit your CV to be considered*"
Junior Sales Engineer,Eze Software Group,"As a Junior Sales Engineer, you will accompany our Sales team to product demonstrations, presenting yourself as the technical resource to explain the product(s) to the prospect / client. Additionally, you will help manage and maintain SS&C Eze’s sales demo environments, load in demonstration data for proof-of-concept presentations, ensure you remain aware of and proficient in new functionality released across the suite and, crucially, ensure meetings are adequately documented from a technical standpoint to ensure a smooth and successful handover to the implementation team.
Other responsibilities include responding to RFIs/RFPs (Request for Information / Proposal), attending and representing Eze at industry events, collecting market evidence to help drive product development and contributing to the collection of competitive intelligence.
The ideal candidate will demonstrate professionalism and confidence when presenting. They will have two or more year’s work experience with a good understanding of financial markets and asset management. This role provides an ideal platform to grow your knowledge of the markets, the software and your presentation skills as you grow your career at SS&C Eze.
An understanding of asset classes beyond equities would be very beneficial, as would experience of systems across the trade lifecycle. Exposure to buy-side workflows and system implementations across the front and back office would ensure a speedy route to live demonstrations. You will work closely with various internal teams like Product Management and Client Services and travel to mainland Europe is common.
Qualifications:
Experience in portfolio accounting and/or buy-side portfolio management workflows
Strong interest in being part of a sales organization
Excellent communication skills
Proactive work ethic
Detail oriented, technical and creative
Working knowledge of SQL beneficial
In addition to the above, the successful candidate must demonstrate excellent interpersonal, analytical and communication skills as well as being able to function well in a dynamic team environment.
Who We Are:
We are a trusted and proven partner to the investment community. We complement our award winning investment workflow technology with expert global customer service. We pride ourselves on fully understanding each client’s unique needs and advising them on best practices and processes to maximize their operational and investment alpha. Our team is made up of more than 1,000 global employees in 11 locations worldwide. We are headquartered in Boston, with offices in Chicago, Hong Kong, Hyderabad, London, New York, Rio De Janeiro, San Francisco, Singapore, Stamford, and Sydney.
Our Culture:
We are a highly dedicated team of innovators and experts who love to collaborate on the cutting edge. We service our clients’ unique and growing needs with highly configurable, expansive, and integrated products for the entire investment process and community and we are never satisfied until our customers are delighted. We celebrate this passion and commitment by fostering a culture that promotes innovation, growth, communication and achievement from the bottom up. We nurture the entrepreneurial spirit and welcome productive debated. We encourage open communications and upward feedback, we learn quickly from our mistakes, challenge the status quo – all while remaining accountable to our colleagues and clients. We also understand work is a big part of life, so having fun and celebrating hard work is core within our culture.
SS&C Eze is an equal opportunity employer."
Junior Lettings Negotiator,Legacy Property Consultants LTD,"We are a relatively new firm with big aspirations. Located in Finchley Road and covering North West & Prime Central London. A small family feel team planning on growing in a big way over the next couple of years (so an amazing time to get in with a growing business and be one of the key members of the team)
To succeed at this role you’ll need to be determined, process driven, enthusiastic and enjoy making relationships.
Overall purpose of job:
To generate new business and achieve agreed rentals targets
Whilst you do not need to have worked in the property industry before, we are looking for highly driven, enthusiastic individuals with a strong work ethic and a passion for success.
Legacy has ambitious plans for the future and we want to take exceptional people on the journey with us.
Key Dimensions on the job:
Building and developing Rental pipeline of commission using sales techniques
Managing the pipeline to ensure successful completion of transaction
Building and developing relationships with clients, applicants and most efficient and effective working practices
Keeping up to date with trends in local residential property market
Customer servicing:
Answering phone calls
Dealing with calls either directly or referring to appropriate area for resolution
Prospecting:
Sourcing new properties through canvassing
Looking at and collecting information about properties and arranging for photographs to be taken
Ensuring applicant database is called daily to stay on top of live applicants
Making appointments and showing applicants around a property, pointing out its best features and answering any questions
Converting:
Responding to landlord and applicant queries throughout negotiations
Negotiating rental offers & converting into deals
General:
Keeping up to date and exploiting use of available technology
Keeping up to date with trends in local residential property market
Ensuring compliance with relevant statutory regulations e.g. Health & Safety, Data Protection
Ensuring compliance with company dress and attendance policies
The Candidate:
Must be super hard working, flexible, can do positive persona with high expectations.
Someone who wants to work with like minded achievers and can do winners.
Team player.
Professional.
Sense of humour.
Inspired by Customer experience, career, variety and team play.
To be willing to work in excess of usual working hours when the balance of the company’s work or allocated responsibilities requires this. We do not expect excessive working hours, rather we require flexibility when there is a clear benefit to the company.
To understand the consequences of your actions for the company and to actively share responsibility with the team for the success of the company.
To contribute to colleagues progress by giving relevant feedback on performance of each team member and reviews of their training and development needs to ensure that they have the skills and knowledge the organisation needs.
To ensure fair treatment for all, working according to the principles of equal opportunity.
To present a professional image at all times, both in the office and to clients and be a ‘role model’ for less senior staff.
Job Types: Full-time, Contract, Commission
Salary: £13,679.00 - £18,200.00 per year
Additional pay:
Bonus Scheme
Commission Pay
Schedule:
8 Hour Shift
Monday to Friday
Overtime
Weekends
Experience:
door-to-door: 1 year (Preferred)
Location:
London NW3 5HT (Preferred)
Licence:
Driving License (Required)
Work remotely:
No"
Junior Data Analyst,Ardonagh,"Context for the Role: To provide APS with data analysis to support and delivery of the business reporting for the development of capabilities and refinement of potential opportunities. A good understanding of data concepts, analytics, market trending and performance outcomes.

Purpose of the Role: The Junior Data Analyst supports and produces analysis for the management team to support decision making and business planning. Also providing group level engagement on placement opportunities and managed facilities. The role will also develop and enhance outputs and produce proof of concepts to assist future delivery.

The Role reports to the Lead Data Analyst.

Key Role Accountabilities:
Assist in the development of reporting products
Provide data & analytical support for APS projects
Assist with the development of team resources & capabilities
Support the production of regular reporting & the design of future reports
Support the identification and production of future facilities & products
Transition proof of concepts and ad-hoc work into long term capabilities

Qualifications & Experience:
Bachelor’s degree (master’s preferred) in Data Science, Computer Science, Information Technology, Economics, Information Systems, Statistics, Applied Math, Business Administration, or any other related field. An equivalent of the same in working experience is also acceptable for this position.

No previous experience required, however previous experience in a data or analytics position for a financial services firm would be a positive. Demonstrable capability adapting to new environments and areas of expertise. Previous (professional or academic) experience in R and/or Python would be a positive.

Person Specification:
Strong communication, verbal and written skills
Fully proficient in Ms Word, Excel, PowerPoint.
Ideally have working knowledge of SQL, or other equivalent tools, Power BI, tableau or other visualisation tools.
Demonstrate a detailed and deliverable mindset.
An ability to handle multiple tasks and meet tight deadlines, have good problem-solving skills, be self-motivated and proactive, and demonstrate calmness during time of uncertainty and stress.

The Ardonagh Group is the UK’s largest independent insurance broker with global reach. We are a network of over 100 office locations and a workforce of nearly 7,000 people. Formed in 2017 and following a series of acquisitions in 2018, Ardonagh today brings together best-in-class brands including Autonet, Bishopsgate, Carole Nash, Geo Underwriting, Price Forbes, Swinton, Towergate and URIS. Our understanding of the communities we serve, together with our scale and breadth, allows us to work with our insurer partners to deliver solutions that meet our customer needs.

Our understanding of the communities we serve, together with our scale and breadth, allows us to work with our insurer partners to deliver solutions that meet our customer needs. Visit www.ardonagh.com for more information. #AD"
Graduate Reports And Analytics Developer,Kimble,"Kimble Applications is a global leader in professional services automation (PSA) software. We help consulting businesses and other professional services organizations scale faster and succeed. Our application helps those companies sell, resource and deliver projects better using a modern SaaS application built on the Salesforce platform. Kimble is the only leading vendor that focuses exclusively on PSA so we’re able to put all of our energy into innovation, ease of use and adoption around our customers’ key service processes. Built to work seamlessly with CRM, Kimble PSA drives a forward-looking focus and faster decision making with intelligent insights and guidance.
Kimble continues to grow fast – 400% over the last three years – following a significant investment from top growth equity firm Accel-KKR in 2018. We have been recognized, based on user reviews, as the clear leader of the G2 Momentum Grid for PSAfor the last two seasons.
Our culture is fun and purposeful. We are open to new ideas and challenges; we’re supportive and honest, and we’re passionate about growth – for our people, our customers and our company.
As a Reports and Analytics Developer within the Kimble Product Solutions team you’ll be responsible for the delivery of the reporting and analytics components required to support Kimble’s PSA solution built on the force.com platform. This hands-on role involves working to shape customer requirements, conceptualise, plan, design and deliver new features, alongside helping internal and external customers make best use of Kimble’s expanding feature set.
As the UK’s leading ISV on the force.com platform we rely on making best use of new and existing Salesforce platform features; a large part of this role will involve understanding existing and upcoming platform features, working quickly to establish working patterns and practices to allow the Kimble Product Solutions team to make best use of these features.
Successful candidates will have been trained in/exposure to business intelligence, analytics and reporting design and delivery, including data warehouse, ETL and reporting layers. You should have a passion for the functional and technical aspects of a solution whilst at the same time being hands-on; all members of the Product Solutions team work to deliver application features, including development of data-model, business logic, framework and user-interface code.
Kimble’s Product Solutions team is at the centre of the Kimble business and our developers are also responsible for representing the product team in pre-sales, customer implementation, on-going development and support. You’ll be required to act as a central point for the technical aspects of the Kimble reporting and analytics solution, be able to demo Kimble best practice, assist pre-sales and customer implementation teams to shape solutions using Kimble features and work across the team to deliver enhancements to the Kimble Product.
Responsibilities
Take a hands-on role in design and development of new Kimble reporting and analytics features
Establish patterns and practices for Kimble’s use of the Salesforce reporting and analytics platform
Work directly with Salesforce to understand and adopt new platform features and capabilities
Leverage previous training/education and knowledge to conceptualise, design and develop further functional and technical capabilities
Take a lead role in project delivery within an agile environment, seeing projects through to successful test and release into to the core product
Role Requirements
BA/BS Degree in Computer Science or related field or equivalent industry experience
Training in/exposure to design and implementation across all layers of cloud-based BI & data warehousing platforms, preferably Tableau but others such as Qlik and Power BI
Clearly communicating technical design in conversation, documentation and presentations
Experience in or knowledge of the Salesforce platform is desirable but not essential
Training in or knowledge of the development lifecycle, e.g. test driven development
Benefits
Competitive basic salary commensurate with experience
Performance related bonus
Family private medical insurance
Income protection insurance (75% of Basic Salary)
Life cover
A pension contribution equivalent to 3% of Basic Salary
25 days holiday
Additional Information
Applicants must have the right to live and work in the country for which they are applying
Kimble operates pre-employment background checking

uk.careers@kimbleapps.com"
Junior Solutions Architect - Digital Marketing,Sainsbury’s DTD,"Junior Solutions Architect - Digital Marketing
- 200002BA)


Why on earth should a Technology professional like you work for a 150-year-old retail chain? Because we’re on a journey. Changing the way, we operate. Learning to think nimble. Giving our teams the time and freedom, they need to push boundaries to create amazing systems and technologies. To give our colleagues and our customers even more incredible experiences.
There are thousands of experts to talk to and learn from. We’ve got data from billions of transactions for our teams to play with. Things get built here. They get made here. They hit customers and colleagues quickly. Welcome to the home of Sainsbury's Tech.

More about the role:

In order to accomplish that mission, we are looking for smart developers looking to learn new things, happy to be involved in a challenging project and a nice environment to collaborate and develop their career. We are looking to hire a passionate Solution Architect at our Holborn HQ where you will be supported by your Sainsbury’s Tech colleagues and community.
You will be working with marketing stakeholders and your Product teams to provide evolutionary architecture solutions that drive our Business Technology. You partner with Engineering to Design secure, scalable and efficient Marketing Applications for Colleagues and Customers – you will need to know your Tech!
You are expected to research and identify opportunities in emerging technology that could enhance technical delivery within the teams. For wider support, you collaborate with your wider Architecture community, information governance, Infosec, operations, and other Sainsbury’s Tech to provide consistent and effective solution integrations. Your architecture solutions will align with family’s overall marketing tech strategy. You are expected to identify technical opportunities to enable faster and higher quality delivery of products.

What we’re looking for

Essential:
Create Solution Designs primarily for cloud solutions, comfortable with migrating legacy architectures, leveraging Paradigms or Patterns such as Microservices Architecture, APIs, Event driven architecture, Serverless Frameworks, etc.
Experience in delivering Solution Designs across various Cloud Platforms - AWS, Azure, and GCP – leveraging native offerings or understanding how to bring in alternatives.
Design scalable, resilient, available and cost–effective architecture for marketing products.
Responsible for understanding, documenting, and defining options for Technology implementation End-to-End : Front-End, Back-End, Database, Networking, Content Delivery Networks, CI/CD.
Experience Working in Agile teams – laying out the Architecture runway for your Products
Experience working with JIRA, Confluence, Visio- modelling architecture diagrams using C4 Modelling Methodology.
Desirable:
Knowledge on programmatic advertising and should be able to articulate clearly the challenges in implementing the same.
Experience in Architecture for Digital Marketing industry using Google, Facebook or other Demand Side Platform offerings. This includes knowledge of Products such as DV360, Google 360, Google Ads, Google Analytics, Facebook Manager, Customer Data Platforms, or Data Management Platforms like LiveRamp.
In return you’ll get
Colleague discount across the multi-brands – Sainsbury’s, Argos and Habitat
Holiday allowance
Bonus scheme
Pension plan
Special offers on gym memberships, restaurants, holidays, retail vouchers and more
Flexible working and job share conversations are encouraged. Across our multi-brands, we’re proud to be an equal opportunities employer that champions a diverse and inclusive culture. If you’re reading this, even if you’re not 100% sure you’re there with your experience, we’d still love to hear from you. If you’d like to find out more head to Sainsbury’s Tech


#DTD

#LI-SW1

Primary Location
GB-Holborn
Job
Digital and Technology
Schedule
Full-time
Advertised Salary 68000"
Data Analyst Graduate (Financial Services) - November 2020,Mazars,"YOUR ROLE
Are you an analytical, data-driven graduate? Are you interested in a role that offers an opportunity to shape the future of audit through data-driven solutions? This unique opportunity offers technical challenge, a creative open problem-solving environment, and quick responsibility and progression.

The purpose of the position is to fundamentally unlock insights contained in data and create solutions to challenges related to the delivery of external audit.

What you’ll do:
Work on Mazars’ most strategic audit clients, including many high profile international listed companies – delivering full cycle external audits as part of the audit team. You will work in many different industry sectors including banking and insurance, retail and the automotive sector to name a few. Exposure to multiple sectors will provide you with a broad view and understanding of the economy.
Innovation ambassador, promoting new ideas to our audit teams and working as part of a network of innovation champions. As part of this community you will be designing, developing and trialling new processes and technology.
Complement your STEM degree with business application and knowledge, discovering how companies work, including processes, controls, accounting and reporting systems.
Experience secondment opportunities to other departments within Mazars, where data science is critical; business areas may include quantitative services, actuarial, consulting and forensics – in the UK and overseas.
Anticipate client needs and formulate solutions to client issues.
Shape the future of audit through data-driven solutions.

WHAT YOU'LL NEED
Role requirements:
STEM degree, 2:1 or above. Your academic background will be in business analytics, data-science, statistics or equivalent programme focused on data and analytics. We will also consider any degree discipline if it involved a data analytics module.
Must have intermediate skills in: Python, Java or SQL with project-based experience
Data analytics skills from a related degree or experience (work experience is not essential)
Keen interest in technology
Strong work ethic; the desire to innovate, get things done, and to learn and progress.
Interpersonal skills; the ability to influence, build client relationships with a foundation of trust and responsibility.
Analytical skills; the ability to accurately and diligently assimilate information, grasp concepts quickly, research and solve problems.
Independent; the ability to think critically, challenge when appropriate, and to apply professional scepticism.
Attention to detail and strong time-management skills.
Credible and effective communication skills (written and verbal)
Affinity with our values; in particular, respect for individuals, diversity and integrity.
Desirable requirements:
Background in any programming language such as Java, Python, R
Linux knowledge
Knowledge of one: MS SQL, MySQL, NoSQL, Postgre SQL
Knowledge of any visualisation technologies such as Power-BI, QlikView, Tableau
YOUR DEVELOPMENT
Your professional development plan focuses using your strengths to do your best work every day. You will be supported by a mentor and a people manager to keep your career and aspirations on track. We offer opportunities to help develop your skills in addition to hands-on experience – development plans are unique to each individual. From on-the-job learning experiences to formal development training you will have a variety of opportunities to continue to grow throughout your career.

You will receive technical training within our External Audit and Consulting Data team and on-the-job experience in related teams i.e. quantitative services, actuarial, consulting and forensics.

We will give you the option to study towards the ACA qualification.

You will receive a full study package to ensure that you successfully complete your professional qualification. This includes time off to study, attend college and complete online courses. Your professional qualification is only part of the story at Mazars; we support all our trainees with a blended approach to training and development including classroom study, 1:1 coaching, and soft skills training.

OVERVIEW OF THE SERVICE LINE & TEAM
In Audit, you will join a growing team of over 800 relationship driven, curious, problem solvers who add value to their clients daily. Our Audit Teams provide audit assurance services which are vital to our clients’ business control and credibility. Our expertise ranges from servicing private, entrepreneurial companies through to UK listed companies, financial services and some of the largest FT Global organisations in the world. By joining a unique integrated structure, you will benefit from working in collaborative teams and be given responsibility for delivering robust and independent audit services in a supportive environment.

In a rapidly changing business world, we also care about our industry and have long pressed for a debate on audit competition. We believe that companies and their shareholders alike deserve the benefits that increased competition can bring and are committed to playing an active role in shaping its future.

The financial services audit department works internationally to provide seamless, cross-border support to our clients. As a member of the team you will experience a broad range of clients across various sectors to build your knowledge and understanding of the financial services market.

Teams within Financial Services:

Banking:
The banking group cover clients such as emerging banks and UK operations of large international banks.

Insurance:
The insurance group cover clients from entrepreneurial insurance brokers to Lloyd’s syndicates and large international underwriters.

CULTURE & REWARD
DIVERSITY AND INCLUSION AT MAZARS

Mazars is committed to a 360 degree diversity approach, from building diverse leadership teams which reflect our clients and society, to creating an open, inclusive, culture where individual voices are heard. Our client-facing people can be required to travel regularly or may be based at client sites - our approach to agile working (see benefits) can help achieve a lifestyle balance without compromising on client service. We welcome applications from those returning to employment after a break from their careers. Visit our D&I page to see the ways we are driving diversity https://www.mazarscareers.co.uk/about-mazars/diversity-inclusion .
BESPOKE BENEFITS THAT WORK FOR YOU
We recognise that benefits are important to you and our aim at Mazars is to give you as much choice as possible and to allow you to benefit from our buying power. We offer core benefits to all employees – 25 days holiday, pension, life assurance and income protection insurance. Beyond that we want you to be able to choose benefits that you want, rather than have all benefits chosen for you.

As a Mazars employee you also have access to a range of voluntary benefits including a shopping-discount platform, discounted phone contracts, gym memberships and interest free season ticket loans."
Junior Fixed Income Portfolio Analyst,State Street,"Who we are looking for
State Street CDM is responsible for outsource service provision through leading edge technology and services for its clients. SSC has demonstrated excellent success in recent times with major client wins covering in excess of 10 locations worldwide, including UK, Australia, India and USA, for the outsource arrangements of Fund Accounting and Investment Operations. SSC are increasing its talent to support the planning, development and roll-out of the CRD project within the Investment Operations arena and require keen and experienced investment operations business professionals to play a key role in the delivery of a successful solution.
The Portfolio Analyst will monitor assigned accounts to them for issues associated with cash, settlements, ad-hoc processing, reporting, recordkeeping, reconciliations and pre/post cycle reviews. The individuals will be responsible to produce results of daily accounts review and are expected to work closely with clients, identify and resolve trends and educate and train staff on new issues once appropriate research has been completed.
Why this role is important to us
The team you will be joining is a part of State Street Global Services (SSGS). SSGS gives asset owners and managers access to the essential financial tools they need to deliver effective investment solutions. From core custody, accounting, fund administration and shareholder recordkeeping, to complete operations solutions and servicing for alternative assets like OTC derivatives, private equity and real estate, SSGS’ tools help our clients make better investment choices and act on growth opportunities.
Join us if making your mark in the financial services industry from day one is a challenge you are up for.
What you will be responsible for
As Junior Portfolio Analyst you will
Portfolio Analyst provides operational investment support to the SSGA Portfolio Managers. As the key point of contact for the Portfolio Management team, and other internal clients, you will be allocated portfolios which you would be responsible for in an operational capacity. We are currently recruiting for roles supporting a range of Fixed Income portfolios
Daily functions include.
Reconciliations.
Cash forecasting and monitoring of exposure.
Verification of fund valuations.
Performance calculation and query resolution.
Investigating and resolving queries from internal and external clients.
Support the monthly re-balancing process
Regulatory Reporting
Key external interactions will be with Custodians, Fund Administrators, Counterparts and other Third Party providers. Internally, you will interact with Portfolio Managers, Traders, Compliance, Legal and Risk, as well as other operations teams such as Client Administration, New Business and the Reconciliations team.
Portfolio Analysts are expected to consider how current processes and procedures within the team can be enhanced, looking to strengthen controls and minimise risk. You will need to build up a strong knowledge of the accounts and products that we support, and be able to confidently answer any queries on them.
What we value
These skills will help you succeed in this role
Display a culture of individual ownership of tasks to embed a clear individual sense of accountability in performing the role
Ensure that the highest level of the Code of Conduct is displayed in your behaviour.
Provide appropriate management information as required to support business unit decision making
Support the ‘Risk Excellence’ culture within the business
Adhere to limits of delegation and escalation procedures required by your manager so that you comply with internal policies and external regulations.
Skills/ Knowledge
Analytically minded with strong problem solving skills
Understanding investment markets and settlement.
Understanding NAV and unit price calculations
Performance measurement experience is an advantage.
Strong MS Windows applications, specifically Excel.
Ability to prioritize multiple responsibilities to meet business deliverable.
Ability to build strong relationships with both internal and external clients.
Willing to assume responsibility and take ownership of tasks assigned.
Exposure to Bloomberg an advantage.
Education and Experience
One to two years Operations experience gained from an investment manager, custodian or fund administrator
Degree qualified with a financial or analytical discipline preferred.
IOC completed or completing considered an advantage.
Product Experience Desirable: Fixed Income, FX spot and forwards, Exchange Traded Futures and Options.
Additional requirements
Must be self-motivated, adaptable and show initiative in different circumstances and under pressure.
Flexibility in working outside of your responsibilities and areas of expertise.
Other: Flexible working hours may be required.
About State Street
What we do. State Street is one of the largest custodian banks, asset managers and asset intelligence companies in the world. From technology to product innovation we’re making our mark on the financial services industry. For more than two centuries, we’ve been helping our clients safeguard and steward the investments of millions of people. We provide investment servicing, data & analytics, investment research & trading and investment management to institutional clients.
Work, Live and Grow. We make all efforts to create a great work environment. Our benefits packages are competitive and comprehensive. Details vary in locations, but you may expect generous medical care, insurance and savings plans among other perks. You’ll have access to flexible Work Program to help you match your needs. And our wealth of development programs and educational support will help you reach your full potential.
Inclusion, Diversity and Social Responsibility. We truly believe our employees’ diverse backgrounds, experiences and perspective are a powerful contributor to creating an inclusive environment where everyone can thrive and reach their maximum potential while adding value to both our organization and our clients. We warmly welcome the candidates of diverse origin, background, ability, age, sexual orientation, gender identity and personality. Another fundamental value at State Street is active engagement with our communities around the world, both as a partner and a leader. You will have tools to help balance your professional and personal life, paid volunteer days, matching gift program and access to employee networks that help you stay connected to what matters to you.
State Street is an equal opportunity and affirmative action employer.
Discover more at StateStreet.com/careers"
Junior Analytics Manager,Michael Page UK,"About Our Client
My client, a huge advocate of Microsoft Business Intelligence are looking for an experienced Data/ Business Analyst with SQL & Power BI skills to make the jump into management.
Job Description
Do you like solving complex problems? Are you a logical thinker? Do you want to be part of an innovative team that is trying to leverage the power of data to rapidly improve a business?
We are currently looking for a talented Analytics Manager to join our large data and analytics function within our organisation. You will be surrounded by like minded people who are all trying to achieve similar goals and lead a team of Data Analysts. As a business we are making more and more decisions based on data and you can play a big part in helping us to achieve our growth objectives.
This role reports into the Senior Analytics Manager and is aligned to a specific business function.
Main duties and responsibilities
Understand what drives the business function that you are assigned to and how data can help drive a strategy
Lead and motivate a team of highly skilled Data Analysts
Present and communicate complex solutions and analysis up to Director level
Develop an understanding of the various end users of these reports and ensure that they are suitable
Create a forward thinking and innovative mindset within your team
The Successful Applicant
Essential Skills:
SQL Server (T-SQL)
Power BI
Business Analysis (Agile)
Desirable Skills:
Management Skills
What's on Offer
My client are offering a basic salary of up to £45,000 including a car allowance and benefits.
Contact:
Luke Stockbridge
Quote job ref: 14101285
Show phone number"
