Title,Company,Description
Data Scientist NLP Deep Learning PhD,Client Server,"Data Scientist (NLP Deep Learning Python PhD). *Remote Interview*. Do you have expertise with NLP and Deep Learning? You could be utilising your skills and learning about financial trading strategies at one of the world's leading Investment Management companies.

As an NLP Data Scientist you will work with a small team of Data Science experts to build and refine algorithms that can find useful patterns in large multi-modal data and use this to form strategies to disrupt the current practice in investment and insurance. You'll use your findings to present the business with new product ideas, data driven applications, insights and strategies and then develop and implement them, coding in Python.

You'll be based in modern, spacious City based offices with a range of facilities and a collaborative, upbeat environment. Driven by technology the company is able to offer a remote interview and onboarding process and work from home during the current social distancing measures.

Requirements:
Outstanding record of academic achievement including PhD in a numeric discipline (e.g. Statistics, Machine Learning, Computer Science, Engineering or Physics)
Significant experience with NLP and test analytics and it's application areas (e.g. text classification, topic detection, information extraction, Named Entity recognition, entity resolution, Question-Answering, dialog systems, chat bots, sentiment analysis, event detection, language modelling)
Advanced knowledge of Deep Learning, particularly with hands-on experience in hyper-parameter tuning and deep construction / distribution (e.g., architecture design in CNN/RNN/LSTM, attention mechanisms, parameter initialisation, activation, normalisation, and optimisation)
Strong Python coding skills (experience with C++, Java, Scala and HPC languages such as CUDA all nice to have)
Interest and desire to work on and learn about financial trading strategies and systems
Collaborative with strong communication skills

As a Data Scientist you will earn a competitive salary (to £80k) plus bonus and benefits.

Apply now or call to find out more about this Data Scientist (NLP Deep Learning Python PhD) opportunity."
Remote or Cambridge Based - Data Scientist / Machine Learnin...,GCS Recruitment Specialists Ltd,"Data Science / Machine Learning
IOT / Warehouse management system
Remote or Cambridge
Salary dependent on experience

The Role
To work on a greenfield IOT warehouse management system.

The Person
You will be a problem solver above all else, open to using new technologies and have an R&D mind-set. Strong academics help.

The Requirements
MSc or PhD in a quantitative or technical discipline (Computer Science, Maths/Statistics, NatSci, Engineering or similar)
Proficiency in Python
Understanding of statistical analysis
Experience with and ability to use machine learning techniques to achieve a useful and verified outcome (e.g. cost saving)
Experience with working on large data sets and data preprocessing/wrangling
Familiarity with SQL databases and backend systems is a plus
Strong organisational and self-starting skills, happy to work in a team and regularly communicate the results using data visualisation tools if necessary
Desireable
Time-series forecasting (e.g. auto-regressive models)
Probabilistic machine learning (e.g. Gaussian processes)
Discrete event simulation (e.g. SimPy or pure Python). Experience with simulation in general, even if not discrete event simulation, is considered an advantage.
Discrete optimisation (e.g. genetic algorithms, branch & bound, constraint programming), demonstrating capacity to implement customised algorithms (as opposed to using standard, off the shelf methods).


The Team
The brightest in the industry, location not being a factor they have gathered great problem solvers, mathematicians and scientist to work on this greenfield project.


The Project
Large logistics / warehouse solutions

The Location
Remote, 1 day fortnightly in the Cambridge Office.
GCS Computer Recruitment Services is acting as an Employment Agency in relation to this vacancy."
"Machine Learning Engineer; Computer Vision, Data S",re&m,"Technology Leader is looking for a well qualified software C++ engineer/scientist or Graduate Computer Vision Scientist/Software Engineer C++ to join its team of experienced technical and management personnel. Knowledge of Computer Science fundamentals such as object-oriented design C++, algorithm design and evaluation, data structures, problem solving, and complexity analysis, Software Engineers will have a PhD, Masters or BSc with a significant focus on computer vision (object detection, tracking and recognition) and TensorFlow Machine Learning Demonstrable experience of deploying DL solutions in an embedded environment for real-time execution. Candidates with academic/research experience in computer vision, machine learning, AI, Image Processing, Software development C++, data science are encouraged to apply."
Deep Learning - Chatbots,Harnham,"Deep Learning Engineer - Chatbots / Dialogue Systems
£80,000 - £85,000 + Bonus + shares
London
THE ROLE
Harnham are currently working exclusively with an award-winning AI start-up who are currently earning a lot of recognition for their work.
They have a number of patents in their name, as well as an impressive publications list, not to mention some very healthy investment.
Utilising Deep Learning and NLP technology, this start-up has a growing client base and they are now building commercial AI products from their R&D background.
You will join as a Deep Learning Engineer with the sole aim of using cutting-edge and pioneering techniques to help companies to better improve their interaction with users and customers alike.
Your work will focus primarily on dialogue systems and chatbots!
SKILLS AND EXPERTISE
You will:
Lead projects to maintain state-of-the-art research into machine learning, deep learning and NLP
Build revenue generating products for clients
Build custom chatbots and dialogue systems
Collaborate closely with Researchers, Engineers and Developers
Join a company with an impressive list of technical advisors from some of the worlds top tech companies and academic institutions
HOW TO APPLY
To be considered for this exciting opportunity, please submit your details using the Apply button on this page. Or for more information regarding other roles please contact Nick Mandella at Harnham.
SALARY
You can earn up to £85,000 + Options."
Machine Learning Engineer - Genomic Data,Zest Scientific,"Do you have a background in Machine Learning and are seeking opportunities to apply your knowledge to have a significant social impact? Zest Scientific recruitment is partnered with a global pioneer in the field of Genomics which has developed a software platform which provides data solutions for diagnosing and treating genetic disease. We are seeking a Machine Learning specialist to be based in either Cambridge or London to join a newly formed Machine Learning team where you will play a pivotal role in driving the overall strategy. You will gain access to a very large dataset (genomic data) and execute the first machine learning algorithms to ultimately deliver automation which will have a positive (global) impact on many patients’ lives.
The Candidate:
A proven commercial background in Machine Learning with expert knowledge of Python.
Experience of statistical software language R.
An enterprising professional who demonstrates the ability to work closely with business leaders to realise and inform the overall AI strategy.
Passionate about making a change and playing a significant role in changing the way genetic diseases are identified and treated.
Demonstrates a willingness to take ownership of projects – hands on mentality where you will independently assess and review scalability of projects.
Office location: London or Cambridge.
The Role:
Apply Machine Learning to genomic data to deliver automation to a genome-based diagnostic software platform.
The scope of this opportunity is significant as you will have access to a unique genomic dataset - the business has partnered with some of the leading organisations at the forefront of advancing human genetics.
Develop high-quality implementation of Machine Learning algorithms into existing software.
Advise on scalability and performance optimization for both cloud and on-premises services.
The Opportunity:
Be part of one of the UK’s most innovative and exciting projects which is revolutionizing personalized patient care and delivering real world solutions as a result of the positive developments made in the field of Human Genetic research.
Join a team made up of world class leading experts which have secured significant investment and provided the business with an excellent foundation in which to scale.
Remuneration:
Highly competitive salary, commensurate with experience plus a range of additional benefits. Zest Scientific is working to a strict deadline so in order to be considered for this opportunity please apply now and your application will be reviewed immediately."
"C++ Developer - Risk, Machine Learning - London",Linux Recruit,"You will be joining a machine learning tech start up focused on risk modelling that is looking to triple in size over the next 12 months. As a Senior C++ Engineer you will be involved in the design and build of their risk platform, meaning daily hands-on coding, working on tech road maps, architecture, R&D and senior stakeholder discussions.

One of the appeals is that you are joining a group of very strong technologists. You'll work collaboratively with very clever people that work hard to get things done. You'll learn, discuss and pass on knowledge in a no ego, supportive environment.

From a tech point of view, your focus will be C++ but you will also get the chance to work with Python, JavaScript, AWS, k8s and risk concepts like Monte Carlo. You'll also be trusted to ensure your code is reliable, scalable and fast.

As a senior technologist in the company, you can also expect to do some mentoring and have a chance to build a team beneath you. Your experience doing this in previous roles would be beneficial but the team are equally interested in hearing from experienced engineers looking to take that step up.

If you've read this far, it's probably worth having a conversation with me to learn more. Get in touch with Tom Booth at LinuxRecruit, I'm keen to speak to anyone in this space and happy to share more information."
Machine Learning Quantitative researcher – Systematic Equity...,Octavius Finance,"A leading systematic hedge fund, originating in New York is looking to grow its already established London office. The portfolio manager you will be working with has an excellent track record working at some big names in systematic investing. The fund focusses on trading systematic equities and has an excellent track record doing so.
You will be responsible for:
Research and development of statistical- and machine learning-based trading models
Research and Trading of Medium frequency equity strategies
Research & implementation of new trading strategies
High level statistical research
Applicants must have an outstanding academic background in addition to:
A Masters or PhD in a quantitative subject from a top-tier university
Experience in a data science, quantitative research or trading role from as hedge fund or Bank
Some understanding of systematic equities from experience or post doc.
As a guideline, suitable candidates are likely to have around 1-3 years experience. Post Doc and internship experience will be considered.
In order to apply please send your CV in WORD FORMAT to quantresearch@octaviusfinance.com or call
Show phone number

Interviews have already begun to take place."
Machine Learning/Computer Vision Engineer,Karakuri Ltd,"Who are we?
Passionate about food? Fascinated by robots? Join Karakuri.
We are a small, friendly and creative team building robots for the restaurant and food industries and we’re having a lot of fun along the way. Our teams work across robotics, mechatronics, software and down into embedded systems.
What will you do?
As a Machine Learning/Computer Vision Engineer, you’ll be responsible for the design and implementation of robust, cutting edge vision systems for object perception to support manipulation in the context of our robotic food preparation systems.
Your responsibilities will include, but is not limited to:
Designing, training, and testing state of the art computer vision and deep learning models to recognise and manipulate a diverse set of food items.
Optimising detection approaches to support manipulation of food products.
Developing systems to support the collecting of training data.
Collaborate closely with team members on developing systems from prototyping to production level.
Requirements
What we need you to have:
Inquisitive nature, be a fast learning self-starter with great attention to detail.
3+ years of relevant industry experience developing production ready systems
A Master’s Degree in a Computer Vision, Robotics or a related discipline.
Practical experience in designing, implementing and deploying computer vision systems based on both classical approaches as well as state of the deep learning-based approaches.
Extensive knowledge of at least one standard deep learning framework e.g. TensorFlow, PyTorch.
Experience writing applications using OpenCV in either Python and/or C++.
Excellent programming skills in Python and/or C++
It would be a bonus if you have:
Experience with object detection networks either Region-Based methods (Fast R-CNN/Mask R-CNN) or one shot approaches (Yolo, SSD).
Experience both data augmentation and/or synthetic photorealistic data generation techniques.
Experience developing vision systems for robotic manipulation.
Benefits
As well as being a fun place to work, we also offer a competitive salary and the following perks:
Good contributory pension
Vitality Health Insurance - giving you discounted gym membership plus many more rewards
Monthly social events!
And of course, you’ll get to play with our robots..."
Machine learning Engineer/Systematic strategies researcher,Octavius Finance,"A multi strategy systematic hedge fund in London is currently looking to add a quantitative research to their team in London.
You will have the opportunity to work on both Macro and Equity strategies working along side one of the most impressive quantitative portfolio managers in the industry.
The funs currently use cutting-edge mathematical and computational techniques to investigate and solve some of the hardest problems in finance and therefore require an individual with a stellar background in deep learning and machine learning.
Applicants must have an outstanding background in machine learning, statistics and Python programming and be looking to work in a small but established hedge fund where you will have the space and opportunity to build out a new suite of strategies.
As a quantitative researcher you will be responsible for the entire trading lifecycle of the strategy and therefore your role will focus is on both the research &implementation of new trading strategies and the development of novel mathematical and computational techniques to support them.
In order to apply you should have:
A Masters or PhD in a quantitative subject from a top-tier university
Experience in a data science, quantitative research or trading role
Strong foundational knowledge of mathematics, statistics, machine learning and scientific computing
Working knowledge of supervised and unsupervised ML methods for regression and classification, and an understanding of their real-world advantages/disadvantages
Working knowledge of modern database technologies – relational (e.g. MSSQL, postgreSQL, OracleDB) and/or NoSQL backends (e.g. MongoDB, Cassandra, Redis)
Extensive experience working with scripting (Python) and/or compiled languages (e.g. C/C++, Java, Scala) in a production environment (Unix/Linux)
Experience with the Python data science stack (numpy, scipy, pandas, sklearn, tensorflow, etc.)
Experience with version control systems (Git), collaboration tools (issue trackers, shared repos, etc) and development workflows (CI/CD, automated testing, code reviews)
This is one of the most compelling systematic hedge fund opportunities in the market currently therefore the client is looking for a machine learning expert who will be able to use their skills to develop new strategies end to end.
You will be reporting directly to the Chief Scientist and Head of Systematic Futures whom will both offer excellent guidance and mentorship.
As a guideline, suitable candidates are likely to have around 1-6 years experience.
In order to apply please send your CV in WORD FORMAT to quanttrading@octaviusfinance.com or call
Show phone number

Interviews have already begun to take place."
"Data Scientist, Deep Learning",Bud,"Our Mission
Bud's mission is simple. We're here to make people's complex lives feel more manageable. The products we're building are used by some of the world's most prestigious institutions to help millions of their customers to take control of their finances.
Your Mission‍‍
The data enrichment team is responsible for making the Bud platform intelligent. We design and build models that uncover new insights for users about their finances and make new user journeys possible. For example, we are building a way for people to use their rent to build their credit score, powered by machine learning models that identify and validate rental payments
What impact will you make
You will be building models which allow us to enrich the data to build smart and flexible services.
You will have research time for new techniques and algorithms
You will be working on data science projects end to end - from exploratory data analysis and model training to coding and implementation of the services. You will be a full-stack data scientist!
You will work in a cross-functional way with other Data Scientists, Backend, DevOps and other teams to get new machine learning models into production.
You will have the opportunity to implement your own ideas to create new services and features.
A bit about you
You have solid mathematical skills
You have a strong proficiency general data-science libraries (e.g. numpy, scipy, pandas)
You have proficiency in PyTorch or Tensorflow/Keras
You have solid working experience with deep learning and other machine learning techniques.
You are excited about data science
You are comfortable coding in Python and have a grasp of basic computer science concepts
Taking it to the next level
Some knowledge of web frameworks like Starlette or Flask
Shared your work publicly in a repo or academic paper
Engineering at Bud
The software engineering team are tasked with solving highly technical problems to enable solutions that tangibly benefit the lives of millions of people. From how to scale our solutions to tens of millions of users in the most effective manner to integrating hundreds of third-party businesses. Data is key to our business and we need passionate developers to help capture it, store it, transform it, research and most importantly secure it.
What else would be good to know
The data teams each meet weekly for a 30m 'Fika' break (borrowed from Swedish culture) where work talk is forbidden. We share food and snacks and get to know each other on a personal level.
Benefits
What is it like to work for Bud?
We could play buzzword bingo but one of our core values is 'Authentic' and the best way to demonstrate this is by sharing our employee engagement dashboard. This provides a weekly engagement and NPS score giving you a true reflection of life at Bud. All data collected is anonymised so we have no control over what you see.
The dashboard is interactive so check it out here and have a look at what the numbers mean, https://bit.ly/2MhjAZT
What are the perks?
25 days holiday!
We match up to 5% of your salary in our pension plan.
You’ll be provided with a brand new MacBook or PC, and any computer accessories you need so you’ll have the best tools for the job!
The biggest motivation for people is learning and developing, our people have up to £500 per annum of learning and development opportunities funded by Bud.
️ We’re big on keeping Bud a social team, so Christmas and Summer parties can be a big deal. We also put on events and have a social committee organising things from 5-a-side football, gaming comps and after-work meet-ups!
Being part of the WeWork community also provides some added perks from free ""artisan"" coffee, weekly lunch and learns and even terrarium workshops.
A bit more about us
We’re a diverse group of people. With backgrounds ranging from data science to music production, more than 80% of our team come from outside the world of finance – providing us with a unique perspective as we help consumers feel more in control of their lives. For us, an interest in people comes first; finance follows.And more about what we're doing
and more about what we're doing
The apps and infrastructure we’re building are designed to place the power of personal data back into the hands of normal people. Picture this: a world where your bank knew you were paying too much for your gas bill and could switch you to a more suitable provider, or understood your savings targets and could automatically find you a better deal. That’s what we’re working towards.
We believe that diversity will make us better.
Bud’s mission is to make the money part of people’s lives simple. To get there, we need a workforce that is diverse as the people we create our products for. Which means we need people who have different backgrounds and experiences, who are diverse in age, gender identity, race, sexual orientation, physical or mental ability, ethnicity, and ways of thinking. We truly believe that these differences will make us grow as a company and a team. We strive to create a workplace and culture where our people are empowered, supported, given equal opportunities and can bring their authentic selves to work.
To read our job applicant privacy policy, please click here."
Data Scientist | Python | Tensorflow | Deep Learning | Contr...,GCS Recruitment Specialists Ltd,"Senior Data Scientist | Python | Tensorflow 2.1.0 | Deep Learning | CNN | RNN | Contract | Remote
GCS are looking for a senior data scientist to join on a 6 month rolling contract with a specialist AI consultancy based in central London.
Please see below for what we're looking for:
A strong background in Data Science, having worked on AI/Machine learning projects before
You must have excellent Python development skills using up to version 3
You must have worked with Tensorflow for Deep Learning, ideally having used version 2.1.0
You will have strong understanding of CNN (Convolutional Neural Networks)
Desirable
Ideally you will have worked on Computer Vision or Image Analysis AI projects previously
This is an urgent requirement looking to start ASAP, if you're suitable and available please send me an updated CV to gavin.marriott@gcsrecruitment.com or alternatively please call me on
Show phone number
for more info.
Senior Data Scientist | Python | Tensorflow 2.1.0 | Deep Learning | CNN | RNN | Contract | Remote
GCS Computer Recruitment Services is acting as an Employment Business in relation to this vacancy."
"C++ Contract- Risk, Machine Learning - London",Linux Recruit,"You will be joining a machine learning tech start up focused on risk modelling that is looking to triple in size over the next 12 months. As a C++ Consultant you will be involved in the design and build of their risk platform, meaning daily hands-on coding focused on performance and reliability.

One of the appeals is that you are joining a group of very strong technologists. You'll work collaboratively with very clever people that work hard to get things done. You'll learn, discuss and pass on knowledge in a no ego, supportive environment.

From a tech point of view, your focus will be C++ but you will also get the chance to work with Python, JavaScript, AWS, k8s and risk concepts like Monte Carlo. You'll also be trusted to ensure your code is reliable, scalable and fast.

If you've read this far, it's probably worth having a conversation with me to learn more. Get in touch with Tom Booth at LinuxRecruit, I'm keen to speak to anyone in this space and happy to share more information."
Head of AI Engineering - Deep Learning,CV Screen,"A Head of AI Engineering and Machine Learning is required by a groundbreaking tech company based in Central London. You’ll lead a team who are working on an exciting AI and machine learning product, managing a team of five initially.

You’re likely to have a PhD in Computer Science (or similar quantitative field) and experience of machine learning, AI and big data systems.
You’ll join a company who have won numerous awards and are based in Central London. The successful candidate will receive a fantastic salary and benefits package, which is in the £100,000 to £120,000 range.

As Head of AI Engineering, you’re likely to have the following experience & skills:
An outstanding academic background (PhD preferred).
Team Management experience and seniority / impact on project or product
A fantastic knowledge of Artificial Intelligence / Machine Learning. (AI / ML)
Experience of building or architecting a product in the AI / ML space.
Hands on experience and willingness to assist and guide team
Strong knowledge of Python and associated technologies.
Location
Central London (flexible work from home days / remote days).
Commute from: Hammersmith / Kensington / Chelsea / Putney / Fulham / Richmond

Salary / Remuneration:
Circa £100,000 to £120,000 basic salary (plus equity)
Share Options, Pension, flexible working, supportive team.

To Apply:
Please email your CV through to Peter Strutt of CV Screen in strict confidence.

Summary
A Director / Head of AI Engineering
With a strong academic background (PhD)
To join a next gen Artificial Intelligence development firm"
"Head of Engineering (DevOps, Cloud, Data Analytics, Machine...",Linux Recruit,"Head of Engineering (DevOps, Cloud, Data Analytics, Machine Learning)

Building a start up from scratch is exciting. But terrifying.

The vision is there, but lack of funds, tiny teams of engineers all with ridiculous workloads, the pressure of not yet making any revenue all makes it difficult. The inability to do anything, or actually get any products to market, or having a VC peering over your shoulder all add to the risk.

Building that same start up however, funded by an established organisation, alleviates all those concerns.

Sitting as effectively an incubator within a global cash rich company means you can adopt that vital technology, you can hire that great Engineer you've interviewed, you can get a great product to market quickly without needing to cut corners. You have all the tools and funds at your disposal to ensure great products are built quickly, marketed well and you can see the fruits of your hard labour.

We have an opportunity to work with a genuine market leader, building a start up within (fully autonomous) to begin their next phase of market domination. Revolution and Disruption may be applicable terms.

We're looking for someone who can combine hands on technical experience with Cloud, DevOps, Data Analytics and Machine Learning along with the ability to manage and motivate (and hire) a talented team of Engineers. Currently sitting at 1 DevOp, 2 Data Engineers and 2 Software Engineers.

Terms that will excite you are Infrastructure as Code, Containerisation, Cloud, Data Science, Machine Learning. You will have experience either in Data or DevOps from a hands on perspective and the role will give you opportunity to get exposure to their other.

Please get in touch with me here, or at |
Show phone number"
Deep Learning Engineer,Cubiq Recruitment,"Description
DEEP LEARNING ENGINEER – LONDON – Excellent Salaries + very attractive stock options!

We are working with one of the UK’s most exciting start ups who have great plans to grow over the coming year and beyond. We are looking for a driven deep learning engineer with ideally computer vision experience. Our client focuses on the application of Computer Vision / AI technology to a multi-billion dollar industry by creating an analytics platform that uses real-time data to provide predictive intelligence.

Within the Machine learning team, you will contribute to the enhancement and deployment of the processing pipeline as well as optimizing key components. You will work alongside internal and external industry experts and academic partners to research the latest insights in technology and implement them at our client.

Personally, you will be a driven individual that is interested in contributing to a prospering and successful company. You will be required to work independently as well as part of a team as well mentor more junior members of the team. Given our clients size, this opportunity offers an excellent route for progression which will be supplemented with market leading training and support.
Requirements
Proven experience in designing, training and implementing machine learning and deep-learning models
Highly proficient in Python
Familiarity with relevant frameworks such as Pytorch and Tensorflow
Beneficial
MSc/ PhD in deep learning, Computer vision, machine vision or related topics – not necessary given significant commercial experience
C / C++ / Go / Ruby etc
3D data processing and analysis
Docker / Kubernetes or equivalent
AWS
This is truly a special opportunity that would best suit someone that wants to dedicate themselves to a vision and make a valuable impact alongside like-minded individuals.

If this sounds like something that sounds interesting then please apply via the link."
Research Scientist - Deep Learning,Yoti,"The Research Scientist role sits within our internal R&D Team, who work on a number of exciting projects in the field of computer vision, deep learning and face biometrics. Some of the work the team is doing includes, developing our state-of-the-art age estimation AI model. You could find more information regarding Yoti Age Scan here

Requirements
Essential skills & experience
PhD in the areas of computer vision, machine learning or image processing.
Strong knowledge of DNN theory and practical experience of applying DNN in computer vision.
Strong knowledge of deep learning frameworks such as Tensorflow/Theano/PyTorch etc.
Good Python coding skills.
Experience working with Git inside a team
Ability to write clean and well maintained code.
Attention to detail.
Strong analytical and problem solving skills with the capability of implementing academic papers into functional prototypes.
Desirable skills & experience
First author publications in top tier journals or conferences (e.g. TPAMI, IJCV, ICCV, ECCV, CVPR).
Experience working with applications in facial data analysis (e.g. face recognition/verification, pose estimation, face alignment, face behaviour analysis).
Benefits
What’s in it for you?
Private Medical Insurance
Life Insurance
Pension
25 days holiday (plus bank holidays)
Yoti Life (internal communication platform and access to great discounts and vouchers)
5 'Selfie' Days - for your own personal development; volunteering, charity events, etc
Learning opportunities (LinkedIn Learning, conferences, events, courses )
Team Events
Flexible working
Yoti Links
Find out what we're up to in the Yoti Blog
See what our employees have to say about us on the Yoti Glassdoor
Have a read through our SDK
Check out our Github account for more code info
This is a fantastic opportunity to get involved with a company doing crazy-complex projects, in a fun and exciting environment, where creativity is rewarded - this is part of the Yoti DNA. We like people who have a positive attitude, transparent and are open and honest about their thoughts. Committed, collaborative and champion all of our principles and what we stand for.
We believe in equal opportunities
It takes a diverse community of passionate, talented and committed people to build a simpler, more secure way of proving identity. We’re an equal opportunity employer, so we welcome applications from people of all backgrounds, with different outlooks and experiences.
Pre-employment checks
If your application is successful please be aware that as part of our pre-employment checks:
We will check your details against fraud prevention databases
We will check identity; address match; PEPs and sanctions; bank validation, verification, fraud checks, negative data (CCJ, bankruptcy)
If our investigations identify fraud or other criminal offences both when applying for a job and during your employment, we will record the details on the relevant fraud prevention databases. This information may be accessed from the UK and other countries and used by law enforcement agencies and other organisations to prevent fraud.
Please contact HR@Yoti.com to get information on which fraud prevention databases we use.
Talent Pool
If we consider that you might be suitable for other roles in the future, we will keep your details so we can contact you about these other roles. If you do not want us to keep your details for this purpose, please e-mail HR@yoti.com or let us know at any stage of the recruitment process. For more information please read our Applicant Privacy Notice."
Product Manager - Machine Learning,Receipt Bank,"About Us
Receipt Bank is a rapidly scaling FinTech business on a mission to disrupt the world of accounting and bookkeeping. Our products allow 360,000+ SMEs and their accounting partners automate bookkeeping processes through our award-winning Machine Learning. Founded in 2010, we have achieved near 100% growth year-on-year, opened offices globally and won several awards along the way. January 2020 saw us close $73m in our Series C, and we are looking to expand our machine learning offering by 10x.
Role Summary
We are looking for a Product Manager for our data extraction and optimisation workstream, leading our efforts in Computer Vision, Natural Language Processing and more to find and drive data efficiencies across the 100m+ of data documents we capture.
Our product development life cycle is built from our unrelenting focus on personalising our end-user experience, using the extensive data insights and customer touch points we have. This role is focused on the core of our offering; it requires someone who has industry foresight as well as the analytical capability to drive the product changes needed

The role - what you’ll do:
To research world class automative features (30%)
Research and understand users and their needs
Analyse the data we already hold on our users and find new data sources
Define and measure success
Understand our competitors and research their features
Have an awareness of regional preferences in bookkeeping
Research how Data Extraction will operate all RBG markets
Manage the product development of Data Extraction (70%)
Define and Lead OKRs for Data Extraction
Develop and maintain the roadmap for Data Extraction
Partner with all stakeholders to ensure collective buy-in
Monitor and manage the development of new features
Host regular firesides in global offices to inform them of progress and achievements
Maintain regular updates via internal channels on performance or new features
Use Machine Learning techniques to aid development and scalability
Work closely wiith UX and UI Teams to find solutions
About you - what we are looking for:
Minimum 3 years product management or business analyst experience
Minimum 2 years building Machine Learning products
Minimum 2 years experience using reporting tools such as Looker and Snowflake for data analysis
Experience of data science projects
Stakeholder management experience with the ability to balance delivering custom processes versus out-of-the-box options
Demonstrable experience of working within a similar role in a fast-paced, high growth technology (ideally SaaS) business preferred
Degree from a STEM subject preferred; ideally in computational statistics or mathematics
What we will give you - the perks:
Receipt Bank is defined by its people. We believe that in order to be your best self every day, you need to feel valued, motivated and supported. At Receipt Bank, you’ll get to collaborate with inspiring people who will support you on your own career journey. We also appreciate that financial and non-financial rewards and benefits are important too! So, you can expect from us:
Competitive salary
Holiday allowance
Employer-paid private medical insurance and health cash plan
Pension scheme
Access to L & D training platforms
Friday drinks
End-of-quarter learning and social events
Gym discount
Cinema ticket discounts and more!
Work smarter. Grow faster. Go further. Join Receipt Bank."
Machine Learning Engineer,Samsung Electronics,"Position Summary
We are currently looking for an exceptional Cloud Engineer to join our growing team in Staines-upon-Thames. You will help guide the design and implementation of one of the in-house solution currently under development. You’ll collaborate with other team members to ensure the system can perform ML processes efficiently and scale to thousands of clients.
Role and Responsibilities
As a cloud engineer your role will involve:
Translate complex functional and technical requirements into detailed design.
Optimisation of complex cloud solutions.
Finding creative and novel solutions to make the system robust and efficient to help drive Samsung’s business success.
Skills and Qualifications
Required Skills
Masters, PhD, or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, ML & Artificial Intelligence, etc.)
Programming proficiency in Python (NumPy, pandas etc.).
Experience in building cloud system for data collection/manipulations handling millions of clients.
Familiar with cloud technologies (AWS, GCP, etc.)
Familiar with SQL (Amazon Athena, etc.) and relational databases.
Excellent communication, team work and a results-oriented attitude
Proficiency in problem solving and a self-starter
Desirable Skills
Prior experience with ML and TensorFlow."
"Specialist SA, Artificial Intelligence / Machine Learning (A...",AWS EMEA SARL (UK Branch),"Solid fundamentals in the field of AI, Machine Learning, Deep Learning and related technologies.
Comfortable with software development with relevant experience developing production-grade code. Experience working with RESTful API and general service oriented architectures.
Experience influencing and building mindshare convincingly with any audience. Confident and experienced in speaking to large audiences.

Specialist SA, Artificial Intelligence / Machine Learning (AI/ML)

Are you passionate about Machine Learning (ML), Deep Learning and Artificial Intelligence (AI)? Are you excited by the challenge of driving production usage of ML and AI? Come join us!

ML and AI are rapidly growing in importance. We’re seeing more and more amazing AI/ML work being done in a variety of domains from home automation & mobile apps to financial trading & shipping logistics. Given the scale often required, the cloud is an ideal place both for delivering AI services and to train, manage and deploy your own models. Amazon Web Services (AWS) is a leader in the deployment of AI/ML and we’re looking for someone passionate and deeply excited about this space. Someone devoted to helping customers understand how AI can make a big difference to their business and realise that impact.

We are looking for Solutions Architects that blend great communication skills with deep technical prowess giving them the ability to impress AWS customers at any level, from executive to developer. Previous experience with AWS is desired but not required, provided you have experience building large scale solutions.

If you are someone who enjoys innovating, likes solving hard problems and working on the cutting edge of technology, we would love to have you on the team.

Roles and Responsibilities:
Be a technical trusted advisor for influential technical decision makers for the successful adoption and deployment of AWS AI/ML services and technologies
Architect solutions leveraging AWS machine learning and AI specific services, working with our customers to deeply understand their business needs and to design a technical solution that takes best advantage of the AWS Cloud platform and Machine Learning Services.
Create empathetic relationships with customers that allows you to understand and articulate customer needs and opportunities. Work with the AWS AI/ML Service teams to define, design and drive new features and capabilities for AI/ML services.
Thought Leadership – Craft & develop compelling audience-specific messages and tools (product videos, customer success stories, demos, white-papers, presentations, how to guides etc.) Present AWS services and technologies through forums such as AWS Blogs, White-papers, Reference architectures and Public-Speaking events such as AWS Summit and User-Group events. Capture and share best practices and insights internally and with partners and customers.
Develop and nurture an AWS internal community of AI/ML related Subject Matter Experts
Collaborate with AWS business development, professional services, training and support teams to help partners and customers learn and effectively use AWS services.
Serve as a key member of the business development and account management team helping to ensure customer success on the AWS platform. Act as a technical liaison between customers, service engineering teams and support. Provide updates on customer progress and ensure plan execution by partners

Academic background in Mathematics, Computer Science, Statistics or equivalent professional experience
Experience communicating effectively across internal and external organizations, for complex mission-critical solutions
Experience with predictive analytics, semi- and unstructured data
Experience deploying production-grade machine learning solutions on public cloud platforms
Data science background and experience manipulating/transforming data, model selection, model training, cross-validation and deployment at scale.
Experience with Machine and Deep Learning toolkits such as PyTorch, Scikit-learn, XGBoost, MXNet & TensorFlow
Experience with AWS (or comparable) services adjacent to AI/ML, particularly Amazon EMR, Amazon S3, AWS Lambda, AWS IoT Core & Greengrass, Amazon DynamoDB, Kubernetes, Amazon EC2 Container Service, AWS IoT Greengrass etc."
